scrip_code,member_code,client_id
556114,208,K17B102
556114,208,K17K152
556114,208,U618N001
556114,208,U658M001
556114,208,U686A011
556114,208,U686P046
556114,212,052004
556114,212,052024
556114,212,066568
556114,212,606594
556114,220,781013
556114,220,854052
556114,239,86K001
556114,249,K17TJ001
556114,254,L16WN
556114,258,E23IN250
556114,258,Q10ES07
556114,26,36416
556114,26,47322
556114,26,755007
556114,26,831207
556114,26,854005
556114,269,59BHA00002
556114,271,49B205
556114,276,Y2320BB16
556114,276,Y2505AN01
556114,281,E23P005014
556114,286,9667EE02
556114,298,E23R013
556114,298,E23R026
556114,298,E23R066
556114,3027,E23S509
556114,3027,F22A183
556114,3032,W4PD101
556114,3035,K17L156
556114,3038,U6184
556114,3038,W4390
556114,3041,Z1F335
556114,3043,I191915
556114,3047,T7034
556114,3056,L16WN
556114,306,9890019018
556114,3068,0396
556114,3068,N14B164
556114,3071,7117
556114,3094,X3V107
556114,310,15CV7
556114,310,26ZA09
556114,310,406
556114,310,67DB
556114,310,74S757
556114,3129,Y2BP07
556114,3134,H20D9311
556114,314,46AS01
556114,315,N14SBU797
556114,3170,U6FS41
556114,3175,L16WN
556114,318,M15SN006
556114,3202,E230016
556114,3202,G21KMG2
556114,3202,W4BN13
556114,3205,E23S438
556114,327,0399
556114,330,81101
556114,330,93IG005
556114,336,21215
556114,336,831000025
556114,336,831000126
556114,359,67002
556114,359,67005
556114,359,67024
556114,359,67034
556114,408,H20Z289367
556114,408,W4D25749
556114,414,Y2I2281
556114,428,16008
556114,428,924610
556114,431,54271
556114,431,65031
556114,434,L16WN
556114,469,C25RL134
556114,469,H20LMD100
556114,469,H20LMN24
556114,469,I19C0102
556114,469,I19J7526
556114,469,M15AGBB039
556114,469,Q10AL0021
556114,469,W4BB098
556114,469,X3P0011
556114,469,Y2AM026
556114,469,Y2AM096
556114,469,Y2KN587
556114,472,T7039
556114,475,V5C01
556114,493,L16WN
556114,493,T7UG01
556114,50,83109093
556114,50,84702482
556114,514,T7DP9
556114,521,H20235
556114,521,K17G020
556114,53,O13U48M11
556114,53,O13U48R12
556114,53,Q10PBWM009
556114,53,Q10PS100
556114,53,T7PUJ012
556114,53,W4N5M004
556114,53,Z1M1776
556114,538,L16WN
556114,542,8N99
556114,572,L16WN
556114,575,K17J40
556114,578,L16WN
556114,587,Z1491149
556114,59,Q106S01
556114,59,Y2S642
556114,624,51284
556114,624,51359
556114,631,Z11312
556114,635,E239584
556114,635,H2019420
556114,635,H2020839
556114,635,I1915742
556114,635,I19860
556114,635,K17AA022
556114,635,M156640
556114,635,N1410008
556114,635,N141384
556114,635,N14E93
556114,635,O131879
556114,635,P11Y01
556114,635,Q107619
556114,635,Q108601
556114,635,W410369
556114,635,W42926
556114,635,Y2T71
556114,635,Z113924
556114,635,Z114280
556114,659,Y2D0NS1
556114,659,Z1Y0BJ1
556114,666,L16WN
556114,683,P11152
556114,696,C25ZZ64
556114,717,L16WN
556114,720,64116
556114,720,72355
556114,771,39950
556114,771,40274
556114,771,40758
556114,771,80913
556114,771,818076
556114,771,81892
556114,771,841233
556114,771,842442
556114,771,845699
556114,799,N1415001
556114,800,G21058
556114,815,24024
556114,820,E23NB1
556114,820,K17PN1
556114,821,E23J002
556114,822,60048
556114,822,70496
556114,927,L16WN
556114,930,E23S1174
556114,933,C2530082
556114,933,J18250
556114,933,W4B2012
556114,937,U62087
556114,94,X3168
556114,941,D24659M105
556114,956,1821
556114,956,M15AN111
556114,96,89016
556114,960,75R01
556114,966,98M14
556114,97,7120
556114,978,V514N520
556114,982,N1400032688
556155,112,39S139
556155,112,89V504
556155,112,Z1
556155,129,70027
556155,129,L16WN
556155,134,72462
556155,145,Y214145
556155,145,Y233001
556155,145,Y243038
556155,145,Y243080
556155,145,Y243087
556155,148,48600015
556155,149,67B5
556155,149,94565
556155,167,L16WN
556155,193,3004
556155,2023,L16WN
556155,205,Q10530
556155,258,15K29
556155,258,J18RJK09
556155,258,K17Y8
556155,26,43252
556155,268,H20GE007
556155,271,03SRM1
556155,276,Y2264ND
556155,276,Y2421A1
556155,276,Y24692514
556155,276,Y24699599
556155,29,P11MB04
556155,291,Z1JSKP02
556155,291,Z1MCPR10
556155,298,K1713790
556155,3026,1017
556155,3041,G21B109
556155,3043,N143058
556155,3045,T7212
556155,3049,7406
556155,3056,L16WN
556155,3057,L16WN
556155,306,60200B001
556155,3068,6803
556155,3088,H20309
556155,309,42171
556155,309,73601
556155,310,01M45
556155,310,74R788
556155,3110,73015
556155,3134,Q10K30805
556155,316,869K001
556155,316,877B276
556155,316,941D014
556155,3175,L16WN
556155,318,Z1IA083
556155,3180,N14T552
556155,3202,M15W
556155,3202,W4DA208
556155,3205,G21P2
556155,3205,G21P77
556155,3205,G21P83
556155,330,91RAG023
556155,335,W4121
556155,336,71600A005
556155,345,E23CM255
556155,345,Y2H664
556155,351,K17BS041
556155,351,N14ZK001
556155,351,T7SA352
556155,365,4SY09
556155,366,L16WN
556155,384,2001
556155,390,76128
556155,428,942846
556155,43,L16WN
556155,431,54010
556155,431,73050038
556155,469,H20P1012
556155,469,J18BJ012
556155,469,V5NSN257
556155,469,X3A203
556155,469,X3IZ001
556155,469,Y2AM096
556155,469,Y2B127
556155,493,S8X001
556155,493,W4T051
556155,50,81701745
556155,50,83000033
556155,50,83300216
556155,504,76004
556155,514,P11BB53
556155,515,09023
556155,515,09047
556155,518,01148
556155,518,86948
556155,53,K17TANV002
556155,53,N14UMB1R011
556155,53,Q10PM730
556155,53,Q10PSGV001
556155,53,T7NP3B09
556155,538,86994
556155,538,L16WN
556155,539,L16WN
556155,587,Z173R999
556155,587,Z191133
556155,587,Z196134
556155,59,Q1015S02
556155,591,5861
556155,617,L16WN
556155,631,N142064
556155,631,N142070
556155,635,H2024148
556155,635,K17137
556155,635,M159670
556155,635,P1112937
556155,635,Q10AIP324
556155,635,U6142
556155,635,W4X09
556155,635,Z117569
556155,636,L16WN
556155,659,B26B1NK01
556155,659,H20O0TM1
556155,659,P11A03105
556155,659,X3G069
556155,661,W4053
556155,681,Y2011
556155,686,L16G01
556155,696,E23NGJ4
556155,696,H20EH64
556155,696,H20KV49
556155,741,H200622
556155,741,I19656
556155,741,U60016
556155,741,X30121
556155,748,H20164
556155,748,U6019
556155,748,W4085
556155,750,025060
556155,76,85051
556155,770,67121
556155,770,72200
556155,770,L16WN
556155,771,3394
556155,771,813821
556155,771,839639
556155,771,847016
556155,771,847364
556155,771,D24394029
556155,802,M15IR
556155,802,S8OJ12
556155,815,50040
556155,815,53096
556155,815,56006
556155,927,L16WN
556155,930,M15J
556155,933,E2322
556155,933,H20U1230
556155,933,J18250
556155,935,H20029
556155,940,440099
556155,940,656945
556155,940,8667309
556155,940,8667727
556155,941,T7030R151
556155,966,H20H228
556155,97,7120
556155,975,P11332
556155,990,Q10P001
554412,205,W47
554412,365,1R35
555835,161,3461
555835,3056,L16WN
555835,3175,L16WN
555835,802,H20TFAC17
556114,120,L16WN
556114,134,36679
556114,134,54248
556114,134,54453
556114,145,I1919007
556114,148,47800012
556114,149,5906B003
556114,149,91N32
556114,164,60B031
556114,164,61G006
556114,164,87B003
556114,164,87S166
556114,197,I19US01
556114,197,W4S335
556114,202,N14ANISGAN
556114,2023,L16WN
556114,205,P11LB2A86
556114,205,Y2HB1V1
556114,208,U658M001
556114,208,U673G004
556114,212,066529
556114,212,066572
556114,232,9C035
556114,24,S8J02
556114,254,L16WN
556114,271,762LK1
556114,271,894L005
556114,271,894S012
556114,271,894S014
556114,276,Y2106S145
556114,276,Y2111A146
556114,276,Y2320116
556114,276,Y2470S032
556114,281,E23P005014
556114,281,H20A00A60
556114,281,H20S00049
556114,287,48001
556114,29,N14L6444
556114,298,W4D131
556114,3027,I19R528
556114,3027,M15124949
556114,3035,K17L156
556114,3049,4022
556114,3056,L16WN
556114,306,72100
556114,3068,P111017
556114,309,42101
556114,310,26ZA09
556114,310,404
556114,314,6D0008
556114,314,79A007
556114,3142,993N048
556114,316,995Z084
556114,3164,28
556114,319,72NJ04
556114,3199,N1420
556114,3199,Y220
556114,3205,W4W122
556114,327,0320
556114,351,G21QG003
556114,351,Y2JG037
556114,366,L16WN
556114,384,2080
556114,414,I19PD004
556114,428,7213155
556114,431,W4V53
556114,431,X3JU01
556114,461,L16WN
556114,469,Y2KN587
556114,479,3280001
556114,479,9710032
556114,493,A27ZX001
556114,493,B26E001
556114,493,B26E021
556114,493,L16WN
556114,493,N14VA01
556114,498,L16WN
556114,50,80103540
556114,50,80107104
556114,50,80400152
556114,50,81200309
556114,50,83900356
556114,50,84700888
556114,50,84702027
556114,504,76004
556114,515,L16WN
556114,521,H20S2655
556114,557,L16WN
556114,572,4501
556114,572,4502
556114,631,H20048
556114,631,X31000
556114,635,G211024
556114,635,H2027037
556114,635,I19A72
556114,635,K173284
556114,635,M152426
556114,635,M15B59
556114,635,N142834
556114,635,N14865
556114,635,N14E93
556114,659,Q10M0JZ1
556114,659,R9I00031
556114,659,U6A0MW6
556114,659,W4L0DP01
556114,686,K17600
556114,686,W4M067
556114,687,80405
556114,696,H2047G4
556114,696,J18JI80
556114,71,0509
556114,750,11G25
556114,750,36DR75
556114,771,52764
556114,790,39B015
556114,790,460P009
556114,799,N1451001
556114,802,H20A147
556114,814,Z15678
556114,815,50040
556114,87,5025
556114,87,5251
556114,933,H20U1187
556114,933,W41098
556114,940,702R0521
556114,944,W4P08
556114,959,I19K65
556114,975,U65005
556114,979,913939
556155,148,48600015
556155,148,80500038
556155,155,Z100394197
556155,161,3461
556155,202,Y2ABUPALA
556155,205,Q10530
556155,208,U644S015
556155,210,00009
556155,26,36416
556155,271,851A09
556155,276,Y2320M11
556155,276,Y24699599
556155,276,Y2611M08
556155,281,N14T00P093
556155,287,4825
556155,292,Y2AD002
556155,298,L16WN
556155,3039,87H006
556155,3043,N143058
556155,3045,Z1351
556155,3045,Z1999
556155,3056,L16WN
556155,3057,L16WN
556155,3068,73246
556155,3088,K17S15
556155,309,42171
556155,3094,Q10PJ348
556155,314,6D0008
556155,316,869K001
556155,316,919RS51
556155,316,941D014
556155,3175,L16WN
556155,3205,G21P2
556155,3205,G21P77
556155,330,91RAG001
556155,330,93N498
556155,351,P11BD001
556155,351,S8GS060
556155,351,V5LR009
556155,354,H20015
556155,387,I19012
556155,389,72061
556155,428,L16WN
556155,431,54010
556155,447,5853
556155,453,H20216
556155,469,C25PA2022
556155,469,F22P0001
556155,469,H20P1012
556155,469,M15AC606
556155,469,T7FSH053
556155,469,T7FSH116
556155,469,U6ER04
556155,469,Y2B127
556155,493,S8X001
556155,493,X3MSP
556155,50,83000033
556155,50,83300216
556155,53,N14DR3R001
556155,53,Q10PSGB003
556155,59,P11005
556155,59,Q109A02
556155,631,N142064
556155,631,P112064
556155,635,H2026436
556155,635,H202934
556155,635,I19AJ089
556155,635,I19Y42
556155,635,K178067
556155,635,Q103600
556155,635,Q10AIP324
556155,635,S86920
556155,76,85202
556155,770,67121
556155,771,16061
556155,771,D24138937
556155,802,M15IR
556155,802,S8OJ12
556155,814,Z13086
556155,815,69049
556155,815,83005
556155,923,71JSU
556155,933,E2322
556155,933,G2130203
556155,933,L16WN
556155,934,L16WN
556155,940,656945
556155,940,7132521
556155,960,46002
556155,979,95NU71
554412,3041,9P109
554412,316,919P121
554412,475,H20G31
554412,572,4700
556114,112,N14555
556114,138,L16WN
556114,202,Y2ALLER11
556114,2024,C25V01
556114,205,P11LB2A86
556114,210,61011
556114,212,052004
556114,212,052024
556114,227,E23117
556114,227,N14199
556114,239,86K001
556114,258,731
556114,258,K17P029
556114,26,755009
556114,26,755175
556114,276,Y2315M281
556114,281,H20S00049
556114,281,Z1A00A146
556114,286,9667ES63
556114,298,E23R064
556114,298,E23R066
556114,3038,Z1600
556114,3040,L16WN
556114,3041,9H039
556114,3041,H20V039
556114,3056,L16WN
556114,3060,L16WN
556114,3071,7117
556114,3088,H20Y001
556114,3129,Y2BP07
556114,3134,M15N22503
556114,316,991N31
556114,3175,L16WN
556114,318,M15SH006
556114,3199,L16WN
556114,3199,N1420
556114,321,Q10L16
556114,327,0399
556114,327,2015
556114,345,Y2KD02
556114,345,Y2KK02
556114,359,6355
556114,366,L16WN
556114,428,L16WN
556114,469,W4VN246
556114,479,3280001
556114,48,4811
556114,50,80107104
556114,50,84700888
556114,521,I19DJ01
556114,521,Z1J153
556114,53,O13U20D14
556114,53,O13U48R18
556114,580,88001
556114,587,L16WN
556114,59,B26D04
556114,59,B26U01
556114,59,P11005
556114,612,94721
556114,624,2742
556114,631,X31998
556114,635,I1917008
556114,635,K173284
556114,635,M152050
556114,635,N1410008
556114,635,Z113924
556114,635,Z1L506
556114,666,L16WN
556114,687,78333
556114,720,73001
556114,771,40758
556114,771,842442
556114,795,4268
556114,802,H20TFAC17
556114,815,53096
556114,927,L16WN
556114,933,V52553
556114,944,W4P08
556114,96,89016
556114,97,7120
556114,975,T7501
556155,148,80501760
556155,164,81H001
556155,176,Z12008
556155,239,89S011
556155,239,89S012
556155,271,851A09
556155,276,Y24692514
556155,298,Y2V320
556155,3034,0A110
556155,3056,L16WN
556155,3057,L16WN
556155,3068,6803
556155,3075,F22V89
556155,3091,I195H003
556155,314,14AP02
556155,316,869K001
556155,316,964I013
556155,3175,L16WN
556155,3199,Y2P1
556155,3202,M15W
556155,3202,W4DA208
556155,3205,G21P2
556155,3205,G21P77
556155,330,93N498
556155,330,H20614
556155,351,N14ZK001
556155,354,H20015
556155,384,2017
556155,431,X3JU01
556155,469,U6ER04
556155,50,80107298
556155,50,83000033
556155,53,M15M002
556155,53,T7PU6V003
556155,575,K17B31
556155,59,E23389
556155,633,R9001
556155,635,H2023568
556155,635,H202934
556155,720,73001
556155,802,M15IR
556155,933,I19G5076
556155,940,440099
556155,97,7120
556155,97,78137
556155,979,95NU71
554412,572,4700
555835,148,64300799
555835,149,67A13
555835,149,67B1
555835,149,67B5
555835,167,L16WN
555835,202,75SUNITA
555835,2023,L16WN
555835,254,L16WN
555835,258,731
555835,3045,Z1999
555835,3056,L16WN
555835,3149,L16WN
555835,316,944U042
555835,316,991N31
555835,3175,L16WN
555835,318,K17329
555835,318,M15SH006
555835,327,0399
555835,327,2015
555835,345,Y2KD02
555835,404,L16WN
555835,431,81041
555835,439,M15525501
555835,469,K17AR329
555835,469,X3L0151
555835,498,L16WN
555835,515,09023
555835,521,H20A06
555835,59,P11005
555835,635,M15363
555835,717,1211
555835,720,5627
555835,799,L16WN
556114,148,80700634
556114,258,J18YD02
556114,276,Y2455U36
556114,3027,I19D1445
556114,3041,G21B934
556114,3045,N14101
556114,306,9890019067
556114,3060,L16WN
556114,3094,Q10P12
556114,316,736N123
556114,3175,L16WN
556114,318,Q10PH013
556114,3205,M15
556114,3205,W4W99
556114,351,X3SA225
556114,408,M15525361
556114,48,4811
556114,53,Q10PS100
556114,53,T7NPW801
556114,572,L16WN
556114,578,L16WN
556114,635,I1914273
556114,635,N14E93
556114,771,836013
556114,791,T7S02
556114,802,L16WN
556114,941,M15619TGUJ
556155,149,94565
556155,161,5001
556155,208,U6126K001
556155,214,Z1D060037
556155,276,Y2505WB14
556155,281,I19M005056
556155,3038,K17K06
556155,3041,M15R124
556155,3045,T7212
556155,3045,Z1999
556155,3087,S82540
556155,3088,H20309
556155,3091,I195A023
556155,315,Q10SB0092
556155,3175,L16WN
556155,375,A278702
556155,387,I19012
556155,414,S8YN067
556155,414,X3NJ019
556155,475,1N001
556155,504,62476
556155,53,T7PU6V003
556155,542,8A63
556155,575,K17B31
556155,659,B26B1NK01
556155,686,Y2623
556155,771,16061
556155,802,M15IR
556155,802,Q10YB01
556155,802,S8OJ12
556155,927,L16WN
556155,933,E2322
556155,956,420
556155,960,46002
556155,960,817009
